order_id,customer_id,order_date,region,gross_amount,tax_rate,discount_code,order_status
ORD-8653,5446,2025-09-11,North America,61.64,0.08,,cancelled
ORD-8654,5134,2025-04-16,LATAM,447.72,0.08,,returned
ORD-8655,5442,2025-07-21,North America,399.46,0.08,SAVE10,cancelled
ORD-8656,5342,2025-09-17,,313.44,0.08,WELCOME,cancelled
ORD-8657,5192,2025-02-23T00:00:00,LATAM,350.26,0.08,,pending
ORD-8658,5450,2025-08-10,APAC,225.55,0.08,,pending
ORD-8659,5018,2025-11-25,,162.68,0.08,,pending
ORD-8660,5416,2025-07-31,APAC,68.96,0.08,WELCOME,pending
ORD-8661,5395,2025-03-07,LATAM,224.74,0.08,SAVE10,completed
ORD-8662,5085,2025-08-19,APAC,308.42,0.08,,returned
ORD-8663,5132,2025-04-11,EMEA,390.81,0.08,SAVE10,pending
ORD-8664,5374,2025-10-30,EMEA,226.41,0.08,,returned
ORD-8665,5338,2025-12-07,EMEA,133.74,0.08,,cancelled
ORD-8666,5477,2025-01-29,LATAM,156.23,0.08,,cancelled
ORD-8667,5359,2025-12-26T00:00:00,LATAM,181.78,0.08,,returned
ORD-8668,5424,2025-01-17,,250.43,0.08,,returned
ORD-8669,5449,2025-04-18,,223.45,0.08,,returned
ORD-8670,5060,2025-08-03,LATAM,481.45,0.08,WELCOME,completed
ORD-8671,5231,2025-03-28,APAC,344.99,0.08,,pending
ORD-8672,5450,2025-01-06,North America,223.74,0.08,,cancelled
ORD-8673,5187,2025-01-08,North America,175.3,0.08,WELCOME,completed
ORD-8674,5336,2025-02-26,LATAM,498.37,0.08,,returned
ORD-8675,5026,2025-03-29,,182.12,0.08,WELCOME,completed
ORD-8676,5206,2025-06-10,EMEA,26.22,0.08,,cancelled
ORD-8677,5393,2025-01-09T00:00:00,EMEA,33.86,0.08,,pending
ORD-8678,5230,2025-05-02,APAC,399.64,0.08,SAVE10,cancelled
ORD-8679,5467,2025-06-24,LATAM,462.84,0.08,SAVE10,completed
ORD-8680,5147,2025-02-03,LATAM,313.33,0.08,,returned
ORD-8681,5450,2025-10-16,EMEA,444.14,0.08,,returned
ORD-8682,5453,2025-11-20,,85.24,0.08,,pending
ORD-8683,5438,2025-03-13,,120.16,0.08,,cancelled
ORD-8684,5481,2025-09-17,LATAM,383.34,0.08,,cancelled
ORD-8685,5458,2025-12-13,APAC,458.52,0.08,,completed
ORD-8686,5362,2025-04-30,North America,105.81,0.08,,pending
ORD-8687,5409,2025-06-21T00:00:00,LATAM,275.44,0.08,,returned
ORD-8688,5328,2026-01-01,EMEA,471.95,0.08,,cancelled
ORD-8689,5427,2025-08-13,North America,205.81,0.08,SAVE10,cancelled
ORD-8690,5347,2025-07-13,,261.87,0.08,SAVE10,pending
ORD-8691,5223,2025-09-13,,99.36,0.08,,cancelled
ORD-8692,5232,2025-01-31,APAC,139.92,0.08,,returned
ORD-8693,5076,2025-02-15,APAC,157.26,0.08,WELCOME,returned
ORD-8694,5080,2025-04-28,EMEA,226.43,0.08,,completed
ORD-8695,5218,2025-05-06,,437.82,0.08,WELCOME,cancelled
ORD-8696,5342,2025-04-08,LATAM,216.23,0.08,,pending
ORD-8697,5195,2025-12-19T00:00:00,North America,353.52,0.08,,returned
ORD-8698,5428,2025-06-19,North America,373.07,0.08,WELCOME,pending
ORD-8699,5029,2025-01-27,,55.5,0.08,WELCOME,pending
ORD-8700,5370,2025-04-16,EMEA,181.29,0.08,,pending
ORD-8701,5071,2025-05-22,EMEA,490.46,0.08,,returned
ORD-8702,5156,2025-08-10,North America,138.82,0.08,SAVE10,pending
ORD-8703,5268,2025-10-11,EMEA,228.48,0.08,,returned
ORD-8704,5050,2025-04-04,North America,386.98,0.08,SAVE10,cancelled
ORD-8705,5309,2025-03-22,,476.54,0.08,SAVE10,pending
ORD-8706,5399,2025-12-25,,76.71,0.08,,completed
ORD-8707,5439,2025-12-21T00:00:00,EMEA,220.16,0.08,SAVE10,completed
ORD-8708,5150,2025-03-17,EMEA,480.39,0.08,SAVE10,completed
ORD-8709,5116,2025-11-28,LATAM,148.93,0.08,SAVE10,completed
ORD-8710,5006,2025-08-27,EMEA,196.86,0.08,WELCOME,cancelled
ORD-8711,5097,2025-11-10,LATAM,469.36,0.08,WELCOME,pending
ORD-8712,5223,2025-01-07,,251.57,0.08,,pending
ORD-8713,5050,2025-12-08,APAC,400.28,0.08,,cancelled
ORD-8714,5312,2025-07-06,APAC,22.92,0.08,,pending
ORD-8715,5343,2025-06-26,APAC,260.22,0.08,,returned
ORD-8716,5133,2025-02-15,EMEA,493.33,0.08,WELCOME,pending
ORD-8717,5118,2025-09-26T00:00:00,LATAM,253.51,0.08,,returned
ORD-8718,5221,2025-08-13,LATAM,30.69,0.08,,completed
ORD-8719,5250,2025-10-17,,63.7,0.08,SAVE10,cancelled
ORD-8720,5422,2025-05-30,EMEA,319.39,0.08,,returned
ORD-8721,5006,2025-12-22,EMEA,66.83,0.08,,completed
ORD-8722,5326,2025-01-12,APAC,28.12,0.08,SAVE10,pending
ORD-8723,5411,2025-04-07,APAC,414.47,0.08,,pending
ORD-8724,5035,2025-08-07,EMEA,332.34,0.08,,completed
ORD-8725,5191,2025-05-20,EMEA,252.45,0.08,SAVE10,pending
ORD-8726,5001,2025-01-16,LATAM,211.25,0.08,,pending
ORD-8727,5470,2025-05-22T00:00:00,North America,51.07,0.08,WELCOME,pending
ORD-8728,5066,2025-02-26,North America,367.9,0.08,,returned
ORD-8729,5142,2025-06-12,,231.75,0.08,WELCOME,pending
ORD-8730,5142,2025-03-24,LATAM,34.28,0.08,WELCOME,completed
ORD-8731,5329,2025-12-27,,137.4,0.08,,cancelled
ORD-8732,5415,2025-12-03,LATAM,430.25,0.08,,returned
ORD-8733,5030,2025-05-11,APAC,48.89,0.08,,completed
ORD-8734,5052,2025-08-15,LATAM,46.95,0.08,,completed
ORD-8735,5197,2025-05-06,,214.1,0.08,WELCOME,cancelled
ORD-8736,5165,2025-04-03,LATAM,29.04,0.08,,returned
ORD-8737,5111,2025-03-11T00:00:00,North America,276.52,0.08,,pending
ORD-8738,5216,2025-06-29,EMEA,56.31,0.08,SAVE10,returned
ORD-8739,5199,2025-05-27,,34.12,0.08,,completed
ORD-8740,5467,2025-07-31,EMEA,75.8,0.08,,pending
ORD-8741,5090,2025-08-25,LATAM,152.13,0.08,,pending
ORD-8742,5328,2025-08-31,LATAM,230.62,0.08,WELCOME,completed
ORD-8743,5391,2025-06-06,EMEA,105.16,0.08,,completed
ORD-8744,5108,2025-03-11,APAC,346.93,0.08,,cancelled
ORD-8745,5438,2025-08-24,North America,421.09,0.08,SAVE10,returned
ORD-8746,5472,2025-10-23,EMEA,456.78,0.08,,returned
ORD-8747,5190,2025-07-09T00:00:00,,208.42,0.08,,cancelled
ORD-8748,5477,2025-06-22,,489.11,0.08,,returned
ORD-8749,5232,2025-06-24,EMEA,372.12,0.08,SAVE10,completed
ORD-8750,5144,2025-12-03,APAC,205.75,0.08,,completed
ORD-8751,5153,2025-11-14,APAC,334.32,0.08,SAVE10,pending
ORD-8752,5324,2025-03-30,LATAM,65.37,0.08,,pending
ORD-8753,5048,2025-01-05,,346.9,0.08,WELCOME,completed
ORD-8754,5256,2025-04-24,APAC,427.49,0.08,,cancelled
ORD-8755,5456,2025-03-16,,468.35,0.08,,completed
ORD-8756,5274,2025-08-29,North America,172.43,0.08,,completed
ORD-8757,5364,2025-10-06T00:00:00,LATAM,161.57,0.08,,completed
ORD-8758,5468,2025-12-23,APAC,217.92,0.08,,completed
ORD-8759,5007,2025-02-15,,469.16,0.08,,completed
ORD-8760,5224,2025-03-14,North America,234.07,0.08,,completed
ORD-8761,5230,2025-03-31,APAC,281.04,0.08,WELCOME,completed
ORD-8762,5050,2025-01-25,EMEA,441.98,0.08,WELCOME,returned
ORD-8763,5089,2025-11-18,APAC,223.52,0.08,SAVE10,pending
ORD-8764,5348,2025-03-09,APAC,423.4,0.08,,pending
ORD-8765,5077,2025-01-16,APAC,202.45,0.08,WELCOME,pending
ORD-8766,5457,2025-05-20,LATAM,477.78,0.08,,cancelled
ORD-8767,5236,2025-07-17T00:00:00,APAC,77.77,0.08,,completed
ORD-8768,5377,2025-09-06,,337.85,0.08,,cancelled
ORD-8769,5227,2025-12-01,North America,239.56,0.08,SAVE10,returned
ORD-8770,5046,2025-04-02,North America,95.25,0.08,,cancelled
ORD-8771,5349,2025-09-28,APAC,313.53,0.08,,cancelled
ORD-8772,5339,2025-06-26,North America,141.84,0.08,WELCOME,completed
ORD-8773,5437,2025-10-25,APAC,251.96,0.08,,completed
ORD-8774,5129,2025-08-20,,193.88,0.08,,returned
ORD-8775,5176,2025-10-16,LATAM,421.24,0.08,WELCOME,pending
ORD-8776,5357,2025-08-06,,52.78,0.08,,pending
ORD-8777,5301,2025-02-21T00:00:00,EMEA,370.09,0.08,SAVE10,cancelled
ORD-8778,5087,2025-03-09,APAC,65.67,0.08,,completed
ORD-8779,5291,2025-04-13,EMEA,324.22,0.08,,returned
ORD-8780,5208,2025-07-02,EMEA,486.29,0.08,,returned
ORD-8781,5161,2025-08-07,LATAM,245.99,0.08,,completed
ORD-8782,5286,2025-09-12,North America,77.38,0.08,,cancelled
ORD-8783,5101,2025-05-23,LATAM,79.45,0.08,,cancelled
ORD-8784,5346,2025-01-03,North America,339.66,0.08,SAVE10,completed
ORD-8785,5499,2025-06-12,APAC,361.23,0.08,SAVE10,cancelled
ORD-8786,5406,2025-11-11,LATAM,343.52,0.08,,cancelled
ORD-8787,5297,2025-04-26T00:00:00,,437.75,0.08,,pending
ORD-8788,5283,2025-09-15,APAC,242.12,0.08,,pending
ORD-8789,5036,2025-08-08,LATAM,487.64,0.08,,pending
ORD-8790,5453,2025-06-16,APAC,476.56,0.08,SAVE10,completed
ORD-8791,5307,2025-05-26,EMEA,87.45,0.08,SAVE10,completed
ORD-8792,5211,2025-01-06,APAC,140.31,0.08,WELCOME,returned
ORD-8793,5304,2025-02-12,LATAM,140.47,0.08,SAVE10,cancelled
ORD-8794,5021,2025-05-15,LATAM,155.83,0.08,,cancelled
ORD-8795,5284,2025-04-08,EMEA,419.3,0.08,,cancelled
ORD-8796,5133,2025-05-16,EMEA,353.48,0.08,,pending
ORD-8797,5079,2025-10-18T00:00:00,LATAM,380.06,0.08,,pending
ORD-8798,5190,2025-11-05,APAC,206.23,0.08,,returned
ORD-8799,5458,2025-12-07,,306.49,0.08,,cancelled
ORD-8800,5065,2025-11-15,EMEA,445.78,0.08,WELCOME,cancelled
ORD-8801,5056,2025-04-26,EMEA,35.95,0.08,,cancelled
ORD-8802,5283,2025-01-14,,80.51,0.08,,pending
ORD-8803,5361,2025-05-12,,332.77,0.08,,returned
ORD-8804,5280,2025-03-08,LATAM,217.99,0.08,,pending
ORD-8805,5129,2025-12-16,LATAM,338.29,0.08,,returned
ORD-8806,5498,2025-10-15,LATAM,96.23,0.08,,cancelled
ORD-8807,5274,2025-03-27T00:00:00,APAC,294.52,0.08,,completed
ORD-8808,5324,2025-11-02,LATAM,100.35,0.08,,returned
ORD-8809,5239,2025-05-07,North America,295.17,0.08,WELCOME,cancelled
ORD-8810,5474,2025-09-24,APAC,473.15,0.08,,completed
ORD-8811,5182,2025-08-24,EMEA,271.42,0.08,,pending
ORD-8812,5098,2025-08-30,LATAM,118.04,0.08,SAVE10,pending
ORD-8813,5465,2025-07-01,North America,159.17,0.08,,completed
ORD-8814,5312,2025-03-14,EMEA,157.38,0.08,,pending
ORD-8815,5294,2025-01-29,North America,70.53,0.08,,pending
ORD-8816,5043,2025-03-14,,247.07,0.08,,cancelled
ORD-8817,5231,2025-08-10T00:00:00,North America,450.53,0.08,SAVE10,pending
ORD-8818,5313,2025-11-29,,43.02,0.08,,returned
ORD-8819,5365,2025-01-16,EMEA,25.4,0.08,,returned
ORD-8820,5062,2025-06-17,LATAM,366.49,0.08,,pending
ORD-8821,5201,2025-01-06,EMEA,362.66,0.08,,completed
ORD-8822,5325,2025-02-15,,313.92,0.08,,pending
ORD-8823,5486,2025-09-26,,424.9,0.08,WELCOME,pending
ORD-8824,5128,2025-11-17,LATAM,239.23,0.08,SAVE10,cancelled
ORD-8825,5401,2025-01-10,EMEA,300.26,0.08,WELCOME,cancelled
ORD-8826,5389,2025-07-04,EMEA,167.53,0.08,WELCOME,cancelled
ORD-8827,5464,2025-01-05T00:00:00,LATAM,210.94,0.08,SAVE10,pending
ORD-8828,5131,2025-07-25,,475.38,0.08,,pending
ORD-8829,5362,2025-08-14,North America,384.35,0.08,WELCOME,completed
ORD-8830,5307,2025-01-18,APAC,411.45,0.08,,pending
ORD-8831,5070,2025-01-21,LATAM,67.84,0.08,,completed
ORD-8832,5279,2025-10-30,North America,293.89,0.08,,cancelled
ORD-8833,5208,2025-09-06,,239.65,0.08,SAVE10,cancelled
ORD-8834,5062,2025-11-16,LATAM,367.45,0.08,,returned
ORD-8835,5062,2025-09-03,,308.13,0.08,WELCOME,pending
ORD-8836,5456,2025-03-10,North America,42.11,0.08,,cancelled
ORD-8837,5301,2025-12-20T00:00:00,LATAM,383.21,0.08,,completed
ORD-8838,5172,2025-04-28,EMEA,239.33,0.08,,pending
ORD-8839,5206,2025-05-04,APAC,159.51,0.08,SAVE10,cancelled
ORD-8840,5371,2025-09-07,APAC,47.32,0.08,WELCOME,cancelled
ORD-8841,5376,2025-04-07,APAC,348.29,0.08,,returned
ORD-8842,5468,2025-11-10,LATAM,56.62,0.08,WELCOME,pending
ORD-8843,5371,2025-09-24,,289.48,0.08,WELCOME,returned
ORD-8844,5190,2025-03-11,North America,487.23,0.08,,completed
ORD-8845,5341,2025-10-17,APAC,65.35,0.08,,completed
ORD-8846,5206,2025-07-15,APAC,357.7,0.08,,cancelled
ORD-8847,5141,2025-01-09T00:00:00,EMEA,390.64,0.08,WELCOME,pending
ORD-8848,5172,2025-06-22,North America,71.88,0.08,SAVE10,pending
ORD-8849,5301,2025-11-13,,414.4,0.08,,pending
ORD-8850,5354,2025-05-21,North America,366.59,0.08,SAVE10,completed
ORD-8851,5193,2025-03-08,EMEA,44.97,0.08,SAVE10,completed
ORD-8852,5214,2025-09-17,EMEA,389.71,0.08,,returned
ORD-8853,5280,2025-01-14,LATAM,338.14,0.08,,pending
ORD-8854,5429,2025-06-13,EMEA,295.26,0.08,,returned
ORD-8855,5106,2025-11-28,,494.63,0.08,,cancelled
ORD-8856,5151,2025-02-13,North America,296.9,0.08,SAVE10,pending
ORD-8857,5441,2025-05-18T00:00:00,APAC,269.79,0.08,WELCOME,pending
ORD-8858,5104,2025-02-27,,53.35,0.08,,pending
ORD-8859,5336,2025-05-28,EMEA,130.19,0.08,,completed
ORD-8860,5004,2025-05-15,APAC,131.72,0.08,,completed
ORD-8861,5453,2025-07-07,APAC,224.42,0.08,,returned
ORD-8862,5413,2025-04-01,,397.01,0.08,,completed
ORD-8863,5281,2025-08-11,EMEA,228.04,0.08,,returned
ORD-8864,5210,2025-05-03,APAC,425.7,0.08,SAVE10,pending
ORD-8865,5446,2025-09-10,EMEA,76.42,0.08,,cancelled
ORD-8866,5432,2025-03-10,APAC,68.91,0.08,,pending
ORD-8867,5008,2025-12-12T00:00:00,APAC,142.33,0.08,,completed
ORD-8868,5135,2025-05-04,LATAM,460.68,0.08,WELCOME,cancelled
ORD-8869,5476,2025-05-26,APAC,450.33,0.08,,returned
ORD-8870,5413,2025-04-09,,60.52,0.08,SAVE10,cancelled
ORD-8871,5009,2025-08-12,APAC,72.79,0.08,,pending
ORD-8872,5395,2025-06-10,EMEA,344.36,0.08,,cancelled
ORD-8873,5332,2025-06-13,APAC,109.48,0.08,,returned
ORD-8874,5340,2025-09-21,LATAM,53.68,0.08,WELCOME,returned
ORD-8875,5474,2025-07-17,APAC,152.93,0.08,,pending
ORD-8876,5341,2025-03-22,EMEA,301.78,0.08,,completed
ORD-8877,5182,2025-10-03T00:00:00,,397.13,0.08,WELCOME,returned
ORD-8878,5306,2025-09-18,,330.59,0.08,WELCOME,completed
ORD-8879,5386,2025-06-30,APAC,382.48,0.08,SAVE10,returned
ORD-8880,5232,2025-10-30,LATAM,170.99,0.08,SAVE10,completed
ORD-8881,5174,2025-05-17,,113.55,0.08,,completed
ORD-8882,5119,2025-08-09,LATAM,229.57,0.08,SAVE10,completed
ORD-8883,5145,2025-06-09,EMEA,103.84,0.08,SAVE10,returned
ORD-8884,5299,2025-01-15,LATAM,405.32,0.08,WELCOME,completed
ORD-8885,5231,2025-02-02,APAC,21.9,0.08,,completed
ORD-8886,5111,2025-08-31,North America,195.68,0.08,,pending
ORD-8887,5048,2025-05-30T00:00:00,,117.04,0.08,SAVE10,completed
ORD-8888,5130,2025-01-02,North America,488.67,0.08,SAVE10,returned
ORD-8889,5415,2025-07-11,LATAM,487.99,0.08,,cancelled
ORD-8890,5006,2025-06-20,EMEA,53.31,0.08,,returned
ORD-8891,5036,2025-06-14,,433.6,0.08,,cancelled
ORD-8892,5271,2025-12-18,EMEA,68.4,0.08,,cancelled
ORD-8893,5382,2025-07-16,,254.83,0.08,,completed
ORD-8894,5071,2025-05-23,,168.24,0.08,SAVE10,completed
ORD-8895,5352,2025-08-12,EMEA,223.26,0.08,,cancelled
ORD-8896,5135,2025-01-18,APAC,479.48,0.08,WELCOME,completed
ORD-8897,5083,2025-07-15T00:00:00,North America,317.35,0.08,,pending
ORD-8898,5169,2025-08-31,EMEA,256.97,0.08,WELCOME,pending
ORD-8899,5108,2025-07-10,,392.19,0.08,WELCOME,pending
ORD-8900,5051,2025-08-29,North America,23.15,0.08,SAVE10,pending
ORD-8901,5356,2025-05-10,LATAM,354.5,0.08,SAVE10,cancelled
ORD-8902,5222,2025-01-11,LATAM,391.17,0.08,,pending
ORD-8903,5451,2025-09-14,LATAM,214.99,0.08,,pending
ORD-8904,5120,2025-03-16,APAC,48.44,0.08,WELCOME,completed
ORD-8905,5186,2025-09-22,LATAM,321.73,0.08,,pending
ORD-8906,5071,2025-12-03,,345.87,0.08,SAVE10,cancelled
ORD-8907,5461,2025-12-05T00:00:00,APAC,127.12,0.08,,cancelled
ORD-8908,5342,2025-09-16,North America,434.26,0.08,,returned
ORD-8909,5122,2025-09-12,North America,499.93,0.08,,returned
ORD-8910,5424,2025-06-06,,280.23,0.08,,cancelled
ORD-8911,5041,2025-10-01,EMEA,79.86,0.08,,pending
ORD-8912,5075,2025-01-10,EMEA,227.77,0.08,SAVE10,pending
ORD-8913,5389,2025-11-05,LATAM,225.84,0.08,,cancelled
ORD-8914,5413,2025-03-16,EMEA,26.67,0.08,WELCOME,pending
ORD-8915,5391,2025-07-20,EMEA,323.61,0.08,WELCOME,returned
ORD-8916,5293,2025-01-12,APAC,27.49,0.08,,pending
ORD-8917,5024,2025-11-04T00:00:00,APAC,52.43,0.08,,pending
ORD-8918,5456,2025-08-09,APAC,141.24,0.08,,cancelled
ORD-8919,5318,2025-01-12,,280.93,0.08,WELCOME,returned
ORD-8920,5148,2025-01-07,APAC,171.24,0.08,,cancelled
ORD-8921,5361,2025-06-13,,252.04,0.08,SAVE10,returned
ORD-8922,5334,2025-05-27,APAC,181.12,0.08,,returned
ORD-8923,5031,2025-04-15,LATAM,337.02,0.08,,cancelled
ORD-8924,5298,2025-08-10,,294.08,0.08,SAVE10,pending
ORD-8925,5110,2025-10-22,North America,215.83,0.08,WELCOME,cancelled
ORD-8926,5250,2025-03-03,EMEA,31.98,0.08,,pending
ORD-8927,5176,2025-07-16T00:00:00,EMEA,491.76,0.08,WELCOME,returned
ORD-8928,5214,2025-11-25,North America,173.89,0.08,,completed
ORD-8929,5149,2025-12-28,APAC,440.36,0.08,WELCOME,cancelled
ORD-8930,5160,2025-08-16,LATAM,54.28,0.08,,returned
ORD-8931,5493,2025-07-27,North America,392.49,0.08,SAVE10,pending
ORD-8932,5240,2025-09-20,North America,116.6,0.08,SAVE10,completed
ORD-8933,5493,2025-03-09,,150.37,0.08,,pending
ORD-8934,5422,2025-12-28,North America,196.62,0.08,,completed
ORD-8935,5101,2025-07-21,APAC,213.42,0.08,,returned
ORD-8936,5396,2025-05-13,EMEA,316.38,0.08,WELCOME,pending
ORD-8937,5305,2025-08-08T00:00:00,North America,469.69,0.08,,completed
ORD-8938,5277,2025-09-04,North America,403.59,0.08,,pending
ORD-8939,5176,2025-02-04,North America,66.77,0.08,WELCOME,pending
ORD-8940,5423,2025-09-29,EMEA,320.48,0.08,SAVE10,returned
ORD-8941,5009,2025-12-05,North America,377.87,0.08,,pending
ORD-8942,5150,2025-07-31,APAC,471.86,0.08,WELCOME,returned
ORD-8943,5448,2025-10-18,North America,488.52,0.08,,returned
ORD-8944,5212,2025-07-24,APAC,228.79,0.08,SAVE10,returned
ORD-8945,5180,2025-06-19,,258.13,0.08,,returned
ORD-8946,5137,2025-07-15,APAC,176.98,0.08,,pending
ORD-8947,5420,2025-01-17T00:00:00,LATAM,367.26,0.08,,returned
ORD-8948,5439,2025-11-21,,247.97,0.08,,returned
ORD-8949,5207,2025-08-05,North America,208.35,0.08,SAVE10,returned
ORD-8950,5445,2025-09-04,North America,142.42,0.08,,completed
ORD-8951,5055,2025-07-22,APAC,39.44,0.08,,pending
ORD-8952,5350,2025-12-17,North America,112.86,0.08,,cancelled
ORD-8953,5010,2025-01-28,,286.75,0.08,,completed
ORD-8954,5305,2025-01-08,APAC,336.84,0.08,,returned
ORD-8955,5136,2025-09-13,North America,382.34,0.08,,returned
ORD-8956,5485,2025-10-23,EMEA,420.15,0.08,,completed
ORD-8957,5051,2025-04-25T00:00:00,EMEA,446.16,0.08,,cancelled
ORD-8958,5082,2025-11-02,LATAM,385.01,0.08,WELCOME,completed
ORD-8959,5363,2025-11-18,,469.63,0.08,SAVE10,completed
ORD-8960,5493,2025-05-27,EMEA,82.47,0.08,,cancelled
ORD-8961,5450,2025-10-26,LATAM,20.5,0.08,SAVE10,returned
ORD-8962,5360,2025-06-03,APAC,276.56,0.08,,returned
ORD-8963,5446,2025-01-31,APAC,105.45,0.08,,returned
ORD-8964,5198,2025-08-27,,402.09,0.08,WELCOME,returned
ORD-8965,5195,2025-01-29,,40.16,0.08,,cancelled
ORD-8966,5220,2025-06-23,EMEA,385.68,0.08,SAVE10,cancelled
ORD-8967,5141,2025-02-23T00:00:00,EMEA,223.63,0.08,,cancelled
ORD-8968,5115,2025-12-04,LATAM,449.77,0.08,WELCOME,cancelled
ORD-8969,5247,2025-05-10,,177.16,0.08,WELCOME,returned
ORD-8970,5230,2025-08-17,EMEA,482.57,0.08,WELCOME,returned
ORD-8971,5367,2025-05-09,APAC,301.27,0.08,,pending
ORD-8972,5024,2025-07-02,EMEA,385.95,0.08,,returned
ORD-8973,5499,2025-05-20,LATAM,34.62,0.08,,returned
ORD-8974,5475,2025-04-04,North America,211.57,0.08,WELCOME,returned
ORD-8975,5097,2025-02-20,LATAM,312.26,0.08,,cancelled
ORD-8976,5240,2025-03-10,,378.5,0.08,,completed
ORD-8977,5208,2025-01-15T00:00:00,North America,245.02,0.08,WELCOME,returned
ORD-8978,5275,2025-01-14,EMEA,140.14,0.08,SAVE10,completed
ORD-8979,5354,2025-12-10,LATAM,64.44,0.08,WELCOME,returned
ORD-8980,5309,2025-02-09,APAC,264.15,0.08,,returned
ORD-8981,5121,2025-11-16,,424.09,0.08,,returned
ORD-8982,5267,2025-10-14,,105.44,0.08,SAVE10,pending
ORD-8983,5101,2025-05-24,EMEA,211.98,0.08,SAVE10,cancelled
ORD-8984,5500,2025-12-17,,490.51,0.08,,pending
ORD-8985,5369,2025-01-01,North America,461.17,0.08,,cancelled
ORD-8986,5050,2025-03-18,LATAM,221.84,0.08,,pending
ORD-8987,5251,2025-12-25T00:00:00,EMEA,256.35,0.08,,cancelled
ORD-8988,5212,2025-07-14,North America,92.84,0.08,,returned
ORD-8989,5486,2025-06-14,APAC,36.43,0.08,WELCOME,cancelled
ORD-8990,5169,2025-09-08,North America,193.21,0.08,,pending
ORD-8991,5299,2025-11-11,APAC,49.88,0.08,SAVE10,cancelled
ORD-8992,5442,2025-12-05,EMEA,271.85,0.08,SAVE10,returned
ORD-8993,5338,2026-01-01,EMEA,181.88,0.08,,completed
ORD-8994,5495,2025-07-07,North America,235.65,0.08,,cancelled
ORD-8995,5365,2025-05-12,EMEA,421.84,0.08,WELCOME,cancelled
ORD-8996,5108,2025-02-07,EMEA,101.15,0.08,WELCOME,cancelled
ORD-8996,5256,2025-03-06T00:00:00,,329.69,0.08,WELCOME,pending
ORD-8997,5332,2025-06-30,EMEA,482.98,0.08,WELCOME,cancelled
ORD-8998,5366,2025-02-02,LATAM,380.51,0.08,,pending
ORD-8999,5296,2025-08-05,APAC,65.99,0.08,,returned
ORD-9000,5309,2025-03-02,APAC,61.17,0.08,,cancelled
ORD-9001,5174,2025-01-24,North America,254.67,0.08,,cancelled
ORD-9002,5193,2025-07-11,,450.79,0.08,,returned
ORD-9003,5435,2025-09-12,LATAM,423.92,0.08,WELCOME,completed
ORD-9004,5354,2025-02-23,North America,179.73,0.08,,completed
ORD-9005,5302,2025-05-28,,144.68,0.08,,cancelled
ORD-9006,5194,2025-02-06T00:00:00,APAC,199.17,0.08,,returned
ORD-9007,5388,2025-01-16,EMEA,402.86,0.08,,returned
ORD-9008,5324,2025-02-22,LATAM,392.15,0.08,,pending
ORD-9009,5449,2025-04-26,North America,126.84,0.08,WELCOME,completed
ORD-9010,5371,2025-07-15,EMEA,361.65,0.08,SAVE10,returned
ORD-9011,5461,2025-03-22,EMEA,491.26,0.08,WELCOME,completed
ORD-9012,5174,2025-07-15,North America,411.1,0.08,,returned
ORD-9013,5341,2025-03-04,LATAM,434.0,0.08,,cancelled
ORD-9014,5324,2025-05-06,North America,251.43,0.08,WELCOME,cancelled
ORD-9015,5177,2025-03-11,LATAM,484.76,0.08,,completed
ORD-9016,5113,2025-04-25T00:00:00,,310.63,0.08,,pending
ORD-9017,5282,2025-06-26,APAC,441.79,0.08,WELCOME,completed
ORD-9018,5014,2025-09-23,EMEA,298.51,0.08,,completed
ORD-9019,5086,2025-09-27,North America,483.58,0.08,SAVE10,returned
ORD-9020,5027,2025-08-25,North America,231.72,0.08,,pending
ORD-9021,5385,2025-04-03,EMEA,142.07,0.08,,completed
ORD-9022,5060,2025-07-14,LATAM,202.16,0.08,,pending
ORD-9023,5157,2025-04-12,,140.98,0.08,SAVE10,completed
ORD-9024,5315,2025-11-28,EMEA,214.01,0.08,,completed
ORD-9025,5236,2025-11-25,,20.89,0.08,,cancelled
ORD-9026,5017,2025-12-08T00:00:00,LATAM,225.36,0.08,,cancelled
ORD-9027,5459,2025-01-13,EMEA,274.13,0.08,,pending
ORD-9028,5022,2025-08-27,EMEA,306.43,0.08,,cancelled
ORD-9029,5285,2025-11-19,APAC,364.69,0.08,,completed
ORD-9030,5287,2025-09-20,LATAM,278.68,0.08,SAVE10,pending
ORD-9031,5098,2025-05-26,,258.64,0.08,SAVE10,returned
ORD-9032,5210,2025-11-03,APAC,264.24,0.08,,completed
ORD-9033,5264,2025-07-15,EMEA,168.84,0.08,,pending
ORD-9034,5028,2025-01-17,EMEA,359.62,0.08,,completed
ORD-9035,5381,2025-11-20,North America,110.14,0.08,SAVE10,completed
ORD-9036,5319,2025-03-21T00:00:00,EMEA,361.34,0.08,SAVE10,completed
ORD-9037,5251,2025-08-24,LATAM,275.28,0.08,,cancelled
ORD-9038,5367,2025-05-30,LATAM,297.81,0.08,SAVE10,pending
ORD-9039,5113,2025-06-23,EMEA,483.36,0.08,,cancelled
ORD-9040,5030,2025-12-08,LATAM,225.92,0.08,SAVE10,pending
ORD-9041,5485,2025-08-12,APAC,449.59,0.08,,cancelled
ORD-9042,5181,2025-04-12,,380.8,0.08,,completed
