order_id,customer_id,product_id,quantity,price,order_date
4604,125,514,1,64.99,2024-10-29
4605,141,501,5,29.99,2025-04-08
4606,188,512,11,74.99,2025-12-04
4607,174,546,9,39.99,2024-07-06
4608,197,544,6,149.99,2026-01-11
4609,165,540,1,54.99,2025-11-25
4610,108,530,12,179.99,2024-05-30
4611,198,526,5,34.99,2024-06-01
4612,128,536,10,29.99,2025-06-02
4613,107,544,7,149.99,2024-12-06
4614,199,532,7,74.99,2025-06-20
4615,163,546,4,39.99,2024-01-23
4616,180,526,8,34.99,2024-05-31
4617,124,505,10,15.99,2024-01-04
4618,196,538,1,64.99,2024-08-10
4619,131,545,6,109.99,2025-04-05
4620,122,530,11,179.99,2024-04-23
4621,183,503,6,19.99,2026-01-01
4622,173,516,2,94.99,2024-06-05
4623,137,531,3,99.99,2026-01-10
4624,113,516,12,94.99,2024-07-05
4625,149,510,12,44.99,2024-09-20
4626,164,515,6,84.99,2025-03-27
4627,118,512,11,74.99,2025-07-08
4628,139,501,9,29.99,2024-02-02
4629,163,537,2,219.99,2024-06-22
4630,169,511,11,54.99,2025-05-10
4631,180,535,8,89.99,2024-01-21
4632,157,507,12,89.99,2024-08-01
4633,196,517,4,29.99,2024-07-28
4634,164,545,9,109.99,2024-03-03
4635,183,509,11,34.99,2026-01-25
4636,183,544,3,149.99,2024-01-31
4637,152,531,11,99.99,2024-07-17
4638,147,514,7,64.99,2024-08-05
4639,146,522,9,169.99,2025-10-13
4640,195,533,3,44.99,2025-09-15
4641,133,515,11,84.99,2025-06-23
4642,163,501,4,29.99,2025-05-11
4643,154,530,9,179.99,2024-02-14
4644,127,529,8,24.99,2025-01-02
4645,170,537,6,219.99,2025-05-17
4646,197,504,4,39.99,2026-02-17
4647,126,509,8,34.99,2024-09-06
4648,128,515,12,84.99,2025-12-07
4649,148,546,5,39.99,2025-08-02
4650,127,522,6,169.99,2024-01-26
4651,147,547,6,269.99,2025-02-19
4652,160,537,7,219.99,2025-12-09
4653,177,502,1,49.99,2024-07-16
4654,172,527,7,54.99,2025-09-04
4655,148,534,1,159.99,2026-01-25
4656,170,525,4,249.99,2024-09-02
4657,178,525,8,249.99,2024-08-01
4658,138,530,11,179.99,2025-08-10
4659,153,525,6,249.99,2025-06-25
4660,192,534,12,159.99,2025-01-27
4661,161,510,11,44.99,2025-03-27
4662,148,501,3,29.99,2025-01-12
4663,105,542,7,299.99,2025-04-22
4664,177,534,4,159.99,2024-11-25
4665,181,507,5,89.99,2024-03-01
4666,145,514,5,64.99,2025-11-05
4667,118,518,10,109.99,2025-01-09
4668,186,504,10,39.99,2024-12-25
4669,133,536,8,29.99,2026-02-17
4670,186,505,3,15.99,2025-08-09
4671,133,538,12,64.99,2024-02-23
4672,156,501,10,29.99,2024-02-19
4673,145,505,9,15.99,2025-06-10
4674,192,517,6,29.99,2024-09-10
4675,174,517,5,29.99,2024-03-06
4676,133,529,6,24.99,2024-01-25
4677,182,510,4,44.99,2025-11-26
4678,129,514,8,64.99,2025-12-05
4679,198,535,6,89.99,2026-03-17
4680,199,522,12,169.99,2026-02-23
4681,124,532,4,74.99,2024-04-21
4682,168,529,12,24.99,2025-06-05
4683,162,529,10,24.99,2026-01-28
4684,163,543,5,79.99,2025-07-30
4685,121,536,9,29.99,2025-04-18
4686,181,532,7,74.99,2024-06-19
4687,155,537,6,219.99,2025-01-29
4688,174,517,1,29.99,2024-09-07
4689,193,547,6,269.99,2024-02-01
4690,137,540,10,54.99,2025-01-03
4691,165,518,2,109.99,2025-09-26
4692,182,525,8,249.99,2026-01-04
4693,126,546,1,39.99,2024-01-11
4694,141,509,2,34.99,2024-09-19
4695,158,547,5,269.99,2024-08-21
4696,172,544,12,149.99,2024-12-16
4697,142,550,10,94.99,2026-01-16
4698,144,521,2,79.99,2024-10-02
4699,177,517,7,29.99,2026-02-15
4700,158,520,4,59.99,2024-08-27
4701,176,521,8,79.99,2025-06-22
4702,179,520,10,59.99,2025-11-24
4703,172,523,4,44.99,2025-08-10
4704,190,524,11,139.99,2024-09-23
4705,160,517,2,29.99,2024-02-22
4706,181,544,12,149.99,2024-07-22
4707,198,532,12,74.99,2025-11-26
4708,106,524,7,139.99,2025-07-11
4709,138,522,5,169.99,2024-09-26
4710,120,515,1,84.99,2025-08-29
4711,167,521,10,79.99,2025-09-13
4712,106,538,3,64.99,2025-05-24
4713,180,549,12,179.99,2025-06-10
4714,162,548,12,59.99,2024-02-29
4715,165,512,8,74.99,2024-01-25
4716,148,506,11,24.99,2025-12-31
4717,115,533,10,44.99,2026-03-05
4718,137,543,5,79.99,2025-12-12
4719,137,513,9,129.99,2024-09-06
4720,171,525,10,249.99,2025-10-17
4721,143,521,8,79.99,2025-01-08
4722,186,543,4,79.99,2026-01-17
4723,127,549,2,179.99,2024-08-25
4724,161,530,5,179.99,2025-04-06
4725,142,504,6,39.99,2024-02-03
4726,195,507,12,89.99,2025-05-05
4727,130,524,7,139.99,2025-02-20
4728,133,526,2,34.99,2025-07-15
4729,145,507,3,89.99,2024-05-26
4730,190,528,11,119.99,2025-01-05
4731,166,507,9,89.99,2025-03-04
4732,142,507,6,89.99,2024-12-23
4733,117,507,5,89.99,2026-03-22
4734,174,550,2,94.99,2025-04-13
4735,101,534,1,159.99,2025-02-25
4736,120,531,12,99.99,2024-10-11
4737,194,537,3,219.99,2024-11-13
4738,134,503,9,19.99,2025-05-22
4739,184,540,3,54.99,2024-05-16
4740,198,543,6,79.99,2025-05-31
4741,135,534,8,159.99,2024-12-21
4742,119,505,11,15.99,2024-04-24
4743,158,548,12,59.99,2024-02-29
4744,149,501,5,29.99,2025-04-30
4745,144,525,2,249.99,2024-04-07
4746,118,510,10,44.99,2024-12-12
4747,174,539,1,189.99,2026-03-09
4748,199,539,6,189.99,2025-09-27
4749,174,529,3,24.99,2024-03-25
4750,157,537,1,219.99,2025-12-06
4751,124,518,10,109.99,2025-05-29
4752,180,532,9,74.99,2024-04-06
4753,144,540,12,54.99,2024-02-24
4754,160,524,5,139.99,2024-01-03
4755,123,529,1,24.99,2024-07-16
4756,135,530,4,179.99,2025-06-11
4757,171,544,3,149.99,2024-04-22
4758,175,515,3,84.99,2026-01-02
4759,138,520,10,59.99,2024-01-05
4760,196,548,8,59.99,2025-04-19
4761,146,529,1,24.99,2025-03-09
4762,149,533,6,44.99,2024-10-15
4763,150,519,6,149.99,2024-03-13
4764,108,508,12,199.99,2026-01-21
4765,174,513,6,129.99,2024-12-13
4766,140,543,8,79.99,2025-03-26
4767,164,543,12,79.99,2026-03-21
4768,109,543,2,79.99,2025-01-02
4769,121,532,1,74.99,2025-08-23
4770,122,501,3,29.99,2025-04-22
4771,161,510,6,44.99,2024-07-20
4772,140,548,10,59.99,2024-10-30
4773,154,510,11,44.99,2024-03-28
4774,136,523,2,44.99,2025-04-27
4775,157,535,10,89.99,2024-10-13
4776,118,520,6,59.99,2024-10-06
4777,143,538,2,64.99,2024-11-28
4778,103,528,8,119.99,2024-05-31
4779,172,529,1,24.99,2025-10-03
4780,186,532,12,74.99,2025-02-04
4781,200,506,1,24.99,2025-04-03
4782,117,535,8,89.99,2024-12-18
4783,142,530,4,179.99,2025-06-30
4784,146,541,3,124.99,2026-03-27
4785,160,502,8,49.99,2026-02-27
4786,200,505,11,15.99,2025-03-10
4787,132,531,10,99.99,2025-07-15
4788,190,510,4,44.99,2024-08-20
4789,158,539,10,189.99,2025-04-04
4790,102,506,1,24.99,2024-04-24
4791,157,502,2,49.99,2026-01-22
4792,112,526,9,34.99,2024-11-16
4793,161,534,11,159.99,2024-04-07
4794,136,548,8,59.99,2025-12-18
4795,126,546,7,39.99,2026-01-20
4796,123,543,7,79.99,2024-09-18
4797,194,522,8,169.99,2025-05-11
4798,159,512,1,74.99,2024-10-01
4799,189,512,9,74.99,2025-11-05
4800,173,509,8,34.99,2024-01-02
4801,115,527,6,54.99,2024-06-09
4802,189,504,9,39.99,2025-11-11
4803,191,532,10,74.99,2024-07-30
4804,198,525,10,249.99,2025-06-30
4805,142,544,12,149.99,2025-07-21
4806,154,537,3,219.99,2024-04-10
4807,110,503,5,19.99,2024-06-23
4808,131,501,5,29.99,2024-05-31
4809,195,510,1,44.99,2024-07-25
4810,152,512,9,74.99,2024-04-20
4811,152,547,4,269.99,2024-10-16
4812,160,518,11,109.99,2025-09-15
4813,108,508,11,199.99,2024-02-20
4814,190,519,9,149.99,2026-02-14
4815,195,501,6,29.99,2025-06-08
4816,200,527,6,54.99,2025-12-27
4817,108,501,9,29.99,2024-03-28
4818,168,536,5,29.99,2025-12-22
4819,172,542,5,299.99,2025-07-28
4820,187,502,8,49.99,2025-12-11
4821,174,528,8,119.99,2024-11-07
4822,103,545,6,109.99,2026-01-03
4823,132,513,2,129.99,2025-01-15
4824,119,536,8,29.99,2025-04-21
4825,149,509,1,34.99,2024-12-26
4826,183,543,1,79.99,2024-04-26
4827,131,532,5,74.99,2024-07-24
4828,126,505,6,15.99,2025-06-15
4829,122,519,9,149.99,2025-02-07
4830,134,527,11,54.99,2024-01-06
4831,161,507,8,89.99,2024-04-09
4832,193,542,4,299.99,2025-09-08
4833,155,534,3,159.99,2025-08-22
4834,177,526,3,34.99,2024-03-31
4835,113,507,8,89.99,2025-03-17
4836,140,505,7,15.99,2025-06-08
4837,111,532,7,74.99,2024-11-24
4838,185,529,8,24.99,2025-07-21
4839,157,546,6,39.99,2025-02-23
4840,129,532,8,74.99,2024-02-11
4841,147,521,5,79.99,2024-05-17
4842,131,503,5,19.99,2025-07-08
4843,150,518,2,109.99,2026-03-18
4844,151,510,2,44.99,2024-10-11
4845,128,518,12,109.99,2025-10-21
4846,200,539,4,189.99,2025-08-26
4847,126,514,4,64.99,2026-02-05
4848,178,502,7,49.99,2025-04-28
4849,173,517,11,29.99,2024-04-04
4850,115,511,8,54.99,2024-09-25
4851,172,518,1,109.99,2025-09-22
4852,124,513,5,129.99,2025-11-30
4853,143,507,7,89.99,2025-05-31
4854,172,517,9,29.99,2024-06-07
4855,172,515,9,84.99,2024-07-08
4856,200,510,2,44.99,2025-03-22
4857,165,531,4,99.99,2024-11-02
4858,187,538,6,64.99,2024-07-30
4859,102,513,6,129.99,2025-09-27
4860,168,533,2,44.99,2025-02-11
4861,190,512,3,74.99,2026-03-24
4862,162,514,8,64.99,2025-03-20
4863,102,506,5,24.99,2024-10-03
4864,175,529,7,24.99,2025-03-05
4865,139,542,12,299.99,2024-09-08
4866,175,534,1,159.99,2024-10-10
4867,192,514,10,64.99,2024-01-26
4868,186,538,11,64.99,2024-01-04
4869,118,511,8,54.99,2024-02-16
4870,122,522,9,169.99,2025-03-28
4871,138,523,9,44.99,2026-03-30
4872,141,539,12,189.99,2025-03-28
4873,151,523,5,44.99,2024-05-02
4874,135,543,6,79.99,2024-07-29
4875,152,545,2,109.99,2025-02-16
4876,185,547,4,269.99,2024-11-17
4877,136,542,11,299.99,2024-02-06
4878,179,527,5,54.99,2026-01-06
4879,200,540,6,54.99,2025-12-31
4880,147,517,12,29.99,2024-06-24
4881,140,517,3,29.99,2026-01-13
4882,104,545,1,109.99,2024-06-10
4883,145,545,5,109.99,2025-03-26
4884,134,513,10,129.99,2024-11-22
4885,149,520,8,59.99,2025-10-15
4886,125,512,8,74.99,2025-02-02
4887,168,518,5,109.99,2025-12-07
4888,147,537,4,219.99,2025-06-14
4889,155,541,3,124.99,2024-06-13
4890,182,501,5,29.99,2025-06-10
4891,141,532,2,74.99,2024-06-14
4892,147,524,3,139.99,2024-08-29
4893,174,527,3,54.99,2026-01-03
4894,131,535,4,89.99,2024-06-11
4895,169,516,11,94.99,2025-11-10
4896,106,503,1,19.99,2024-02-05
4897,138,540,11,54.99,2024-10-01
4898,124,542,3,299.99,2025-03-16
4899,181,523,12,44.99,2025-02-17
4900,125,511,4,54.99,2026-02-15
4901,131,538,8,64.99,2024-12-10
4902,183,547,1,269.99,2024-04-26
4903,163,504,2,39.99,2025-12-31
4904,113,540,11,54.99,2025-05-08
4905,127,548,6,59.99,2024-02-18
4906,195,507,9,89.99,2024-02-10
4907,178,529,12,24.99,2025-05-23
4908,104,541,8,124.99,2025-09-25
4909,182,517,6,29.99,2025-01-16
4910,148,502,1,49.99,2024-11-10
4911,136,521,4,79.99,2025-02-10
4912,103,543,6,79.99,2024-11-30
4913,192,513,8,129.99,2025-04-25
4914,119,515,10,84.99,2025-06-13
4915,187,506,3,24.99,2025-05-07
4916,134,533,2,44.99,2025-07-27
4917,191,528,6,119.99,2024-09-10
4918,147,535,4,89.99,2025-12-08
4919,146,543,7,79.99,2024-04-18
4920,111,537,3,219.99,2024-02-15
4921,117,501,6,29.99,2025-11-18
4922,166,550,1,94.99,2025-07-06
4923,154,532,10,74.99,2025-05-26
4924,126,541,5,124.99,2024-11-22
4925,164,533,3,44.99,2024-01-14
4926,193,514,5,64.99,2025-05-29
4927,107,549,2,179.99,2024-10-19
4928,122,505,1,15.99,2024-01-03
4929,167,506,10,24.99,2026-03-04
4930,189,510,3,44.99,2025-05-08
4931,132,507,9,89.99,2026-03-24
4932,156,513,3,129.99,2025-10-18
4933,193,526,12,34.99,2025-06-03
4934,176,504,3,39.99,2024-09-14
4935,130,531,11,99.99,2025-07-28
4936,194,539,5,189.99,2026-02-07
4937,102,550,6,94.99,2025-03-07
4938,110,513,12,129.99,2025-07-10
4939,105,515,8,84.99,2024-02-24
4940,104,532,11,74.99,2025-11-27
4941,162,512,6,74.99,2024-11-05
4942,141,534,8,159.99,2025-05-06
4943,144,527,9,54.99,2024-10-07
4944,168,513,9,129.99,2026-03-20
4945,134,542,7,299.99,2025-10-13
4946,128,514,7,64.99,2025-02-12
4947,101,538,6,64.99,2025-09-02
4948,157,539,1,189.99,2025-09-14
4949,188,503,10,19.99,2025-09-11
4950,138,548,12,59.99,2024-03-26
4951,155,535,10,89.99,2025-10-17
4952,180,536,5,29.99,2025-05-01
4953,110,502,4,49.99,2025-11-03
4954,139,514,3,64.99,2026-02-24
4955,162,517,7,29.99,2024-09-24
4956,166,530,3,179.99,2026-02-12
4957,170,523,1,44.99,2024-08-18
4958,156,501,2,29.99,2024-06-02
4959,193,508,6,199.99,2025-03-13
4960,133,538,4,64.99,2025-06-02
4961,128,544,9,149.99,2024-05-14
4962,193,504,10,39.99,2024-07-07
4963,144,540,2,54.99,2024-10-03
4964,146,518,6,109.99,2024-08-01
4965,130,505,8,15.99,2024-01-02
4966,174,507,8,89.99,2024-07-13
4967,115,503,4,19.99,2025-11-09
4968,170,509,1,34.99,2025-07-06
4969,168,503,4,19.99,2026-01-27
4970,111,504,7,39.99,2024-08-22
4971,174,531,9,99.99,2025-05-04
4972,135,529,12,24.99,2024-11-01
4973,122,533,1,44.99,2025-12-08
4974,163,539,2,189.99,2025-03-24
4975,130,523,7,44.99,2024-11-28
4976,153,509,5,34.99,2024-02-28
4977,120,536,1,29.99,2025-07-13
4978,158,525,3,249.99,2025-04-04
4979,154,545,2,109.99,2026-01-01
4980,164,548,5,59.99,2024-01-29
4981,107,507,1,89.99,2026-03-22
4982,120,530,5,179.99,2025-04-04
4983,185,541,1,124.99,2026-02-25
4984,159,516,6,94.99,2025-03-23
4985,141,507,2,89.99,2024-01-02
4986,195,511,4,54.99,2026-02-11
4987,138,509,4,34.99,2026-01-08
4988,135,506,2,24.99,2025-12-24
4989,108,544,11,149.99,2024-03-23
4990,138,511,8,54.99,2025-10-21
4991,181,509,5,34.99,2024-05-16
4992,119,512,11,74.99,2025-03-09
4993,136,543,9,79.99,2025-05-29
4994,132,531,7,99.99,2024-07-17
4995,125,540,12,54.99,2024-04-27
4996,127,507,4,89.99,2025-03-26
4997,135,510,2,44.99,2025-01-17
4998,147,548,8,59.99,2024-10-28
4999,118,522,12,169.99,2025-04-06
5000,194,530,9,179.99,2024-10-12
5001,109,505,2,15.99,2025-03-21
5002,115,539,6,189.99,2025-01-28
5003,126,544,6,149.99,2024-07-19
5004,162,502,2,49.99,2024-08-27
5005,133,547,11,269.99,2024-04-16
5006,130,527,5,54.99,2025-05-01
5007,143,504,5,39.99,2025-10-14
5008,197,508,3,199.99,2024-03-27
5009,142,526,12,34.99,2025-09-30
5010,127,545,10,109.99,2024-04-20
5011,163,510,12,44.99,2024-03-15
5012,188,545,11,109.99,2024-02-25
5013,107,505,3,15.99,2026-01-09
5014,154,504,3,39.99,2024-12-21
5015,118,512,4,74.99,2025-11-04
5016,141,505,7,15.99,2024-08-07
5017,180,505,6,15.99,2024-08-08
5018,192,516,4,94.99,2026-01-08
5019,172,549,6,179.99,2024-09-12
5020,107,503,3,19.99,2024-04-16
5021,120,526,9,34.99,2024-08-27
5022,141,535,2,89.99,2024-09-12
5023,131,521,8,79.99,2024-04-23
5024,128,522,1,169.99,2024-10-15
5025,152,507,6,89.99,2026-01-31
5026,123,506,6,24.99,2026-03-09
5027,144,532,1,74.99,2024-07-14
5028,168,511,10,54.99,2024-05-24
5029,200,525,6,249.99,2024-07-27
5030,108,535,9,89.99,2025-05-09
5031,122,549,6,179.99,2025-09-15
5032,194,508,10,199.99,2025-03-17
5033,192,516,8,94.99,2025-01-21
5034,164,521,5,79.99,2024-11-12
5035,159,503,3,19.99,2024-06-29
5036,122,514,1,64.99,2025-04-06
5037,105,519,7,149.99,2025-08-29
5038,173,522,8,169.99,2025-09-25
5039,187,528,4,119.99,2025-09-07
5040,168,548,7,59.99,2024-06-03
5041,102,526,8,34.99,2025-02-22
5042,178,548,2,59.99,2024-03-20
5043,150,539,4,189.99,2025-08-05
5044,110,508,6,199.99,2025-08-26
5045,116,519,7,149.99,2025-03-25
5046,188,531,10,99.99,2025-12-23
5047,152,512,9,74.99,2024-01-03
5048,181,509,10,34.99,2024-01-17
5049,117,526,10,34.99,2024-03-21
5050,139,512,10,74.99,2025-11-24
5051,164,518,6,109.99,2024-01-14
5052,116,550,4,94.99,2024-11-28
5053,130,525,12,249.99,2024-02-22
5054,105,517,12,29.99,2024-01-19
5055,134,508,11,199.99,2024-12-21
5056,144,515,11,84.99,2026-01-10
5057,136,517,10,29.99,2026-02-26
5058,178,508,7,199.99,2025-03-27
5059,112,514,4,64.99,2025-02-05
5060,119,507,6,89.99,2024-10-31
5061,169,547,1,269.99,2024-01-25
5062,178,525,3,249.99,2025-10-28
5063,171,502,1,49.99,2025-01-12
5064,186,512,4,74.99,2025-11-02
5065,170,503,12,19.99,2024-02-01
5066,163,507,3,89.99,2024-11-09
5067,127,533,3,44.99,2025-09-08
5068,121,525,1,249.99,2025-03-01
5069,200,532,11,74.99,2024-02-08
5070,121,520,5,59.99,2025-08-22
5071,142,539,4,189.99,2026-03-02
5072,141,513,12,129.99,2024-10-28
5073,181,525,4,249.99,2024-08-17
5074,112,536,2,29.99,2024-11-15
5075,187,521,7,79.99,2025-04-02
5076,121,547,10,269.99,2025-11-19
5077,155,538,10,64.99,2024-01-20
5078,182,534,11,159.99,2026-03-19
5079,158,527,2,54.99,2024-10-13
5080,171,501,5,29.99,2025-12-17
5081,135,529,1,24.99,2025-07-12
5082,139,523,9,44.99,2024-01-03
5083,193,515,5,84.99,2024-06-15
5084,112,531,6,99.99,2024-06-23
5085,112,504,10,39.99,2026-01-17
5086,162,530,4,179.99,2024-02-01
5087,108,522,3,169.99,2025-09-17
5088,151,541,4,124.99,2025-09-09
5089,131,514,7,64.99,2025-12-31
5090,189,523,12,44.99,2024-09-17
5091,199,508,12,199.99,2024-10-27
5092,163,504,7,39.99,2024-08-04
5093,129,545,9,109.99,2026-03-21
5094,102,547,5,269.99,2024-04-01
5095,198,544,5,149.99,2025-10-28
5096,125,533,3,44.99,2026-01-02
5097,147,544,12,149.99,2024-06-03
5098,130,502,8,49.99,2026-02-09
5099,107,525,8,249.99,2024-03-03
5100,151,538,7,64.99,2024-03-13
5101,123,519,2,149.99,2024-04-25
5102,156,515,7,84.99,2024-05-15
5103,182,504,12,39.99,2025-03-16
5104,133,544,8,149.99,2025-05-06
5105,181,512,4,74.99,2025-05-04
5106,105,501,3,29.99,2025-03-03
5107,136,542,9,299.99,2026-03-24
5108,102,531,7,99.99,2024-12-09
5109,167,509,9,34.99,2024-08-01
5110,168,536,12,29.99,2024-04-24
5111,166,506,7,24.99,2024-12-25
5112,155,507,12,89.99,2024-11-03
5113,135,512,11,74.99,2024-02-11
5114,116,506,9,24.99,2025-08-04
5115,149,538,4,64.99,2025-05-19
5116,134,522,12,169.99,2024-07-18
5117,157,541,7,124.99,2025-04-21
5118,143,520,11,59.99,2024-11-13
5119,158,514,5,64.99,2024-03-27
5120,199,543,7,79.99,2024-10-31
5121,179,530,5,179.99,2024-06-05
5122,121,550,5,94.99,2024-12-15
5123,126,517,9,29.99,2025-02-01
5124,191,535,6,89.99,2026-01-31
5125,169,549,4,179.99,2025-12-01
5126,167,541,6,124.99,2026-03-15
5127,176,507,6,89.99,2025-07-26
5128,155,536,3,29.99,2024-05-17
5129,122,538,12,64.99,2025-09-26
5130,138,508,3,199.99,2025-01-13
5131,154,503,11,19.99,2024-05-22
5132,101,533,12,44.99,2026-01-03
5133,112,529,4,24.99,2024-01-25
5134,151,524,3,139.99,2024-11-23
5135,159,519,12,149.99,2025-03-11
5136,117,544,12,149.99,2024-07-27
5137,125,517,10,29.99,2024-08-13
5138,126,533,12,44.99,2025-02-12
5139,157,530,2,179.99,2024-04-29
5140,177,523,4,44.99,2024-12-27
5141,173,516,2,94.99,2024-12-21
5142,116,512,12,74.99,2025-05-08
5143,123,519,5,149.99,2025-06-05
5144,180,508,12,199.99,2024-02-23
5145,141,511,6,54.99,2024-03-09
5146,197,516,10,94.99,2024-12-30
5147,127,507,1,89.99,2024-01-02
5148,197,520,8,59.99,2025-10-25
5149,152,545,11,109.99,2025-05-07
5150,144,512,7,74.99,2024-12-27
5151,185,505,1,15.99,2025-02-08
5152,181,515,11,84.99,2026-01-27
5153,133,518,10,109.99,2025-11-05
5154,164,539,7,189.99,2024-07-23
5155,173,538,1,64.99,2024-07-06
5156,108,532,8,74.99,2024-11-16
5157,109,527,8,54.99,2024-07-14
5158,181,531,10,99.99,2026-01-01
5159,159,550,11,94.99,2024-02-22
5160,140,519,5,149.99,2024-06-07
5161,111,527,4,54.99,2025-04-07
5162,117,501,9,29.99,2024-06-22
5163,170,502,10,49.99,2026-03-16
5164,164,523,9,44.99,2024-03-25
5165,171,514,1,64.99,2024-06-17
5166,200,533,1,44.99,2024-12-21
5167,190,536,12,29.99,2025-05-10
5168,151,550,12,94.99,2024-04-09
5169,152,526,11,34.99,2024-08-09
5170,171,528,4,119.99,2024-07-14
5171,117,525,2,249.99,2025-05-04
5172,107,522,6,169.99,2025-05-12
5173,115,509,6,34.99,2024-02-12
5174,192,521,1,79.99,2025-10-15
5175,152,517,12,29.99,2024-09-06
5176,153,517,6,29.99,2024-05-02
5177,183,516,3,94.99,2024-08-24
5178,168,528,9,119.99,2025-05-11
5179,163,545,7,109.99,2024-08-05
5180,173,520,6,59.99,2025-05-24
5181,173,548,2,59.99,2025-09-26
5182,196,512,8,74.99,2025-11-05
5183,122,544,6,149.99,2025-12-02
5184,146,502,3,49.99,2024-03-14
5185,149,515,5,84.99,2025-09-20
5186,170,507,6,89.99,2024-03-06
5187,188,528,5,119.99,2025-04-20
5188,119,543,10,79.99,2025-10-03
5189,107,503,7,19.99,2024-08-23
5190,187,502,1,49.99,2025-06-07
5191,135,548,6,59.99,2025-07-13
5192,103,517,8,29.99,2025-07-23
5193,110,530,6,179.99,2026-01-22
5194,142,531,6,99.99,2024-10-31
5195,113,503,7,19.99,2025-08-23
5196,106,502,1,49.99,2025-07-19
5197,106,513,12,129.99,2026-02-06
5198,120,527,8,54.99,2025-04-23
5199,170,544,6,149.99,2025-07-31
5200,118,538,6,64.99,2024-12-16
5201,175,550,12,94.99,2024-09-06
5202,177,510,5,44.99,2026-03-14
5203,179,527,6,54.99,2024-07-14
5204,137,547,3,269.99,2025-05-04
5205,147,541,6,124.99,2024-05-08
5206,175,539,6,189.99,2025-10-03
5207,113,543,8,79.99,2025-05-07
5208,106,549,3,179.99,2025-08-03
5209,195,519,10,149.99,2026-02-25
5210,183,528,7,119.99,2025-10-03
5211,155,519,7,149.99,2026-01-30
5212,161,514,9,64.99,2025-10-04
5213,195,509,2,34.99,2025-05-28
5214,162,511,7,54.99,2024-04-28
5215,194,542,3,299.99,2024-11-23
5216,148,516,7,94.99,2025-10-27
5217,120,516,10,94.99,2026-01-31
5218,136,541,7,124.99,2025-01-03
5219,158,534,11,159.99,2025-11-27
5220,139,548,5,59.99,2024-11-05
5221,148,517,11,29.99,2024-02-12
5222,138,539,11,189.99,2025-11-08
5223,148,520,6,59.99,2024-01-24
5224,195,514,6,64.99,2024-09-09
5225,190,503,4,19.99,2024-07-28
5226,105,533,7,44.99,2024-04-19
5227,188,520,7,59.99,2025-05-04
5228,164,523,6,44.99,2024-12-14
5229,143,537,7,219.99,2026-03-07
5230,167,528,1,119.99,2025-10-19
5231,182,533,6,44.99,2024-02-13
5232,104,537,8,219.99,2024-09-12
5233,199,514,10,64.99,2024-01-23
5234,114,543,7,79.99,2024-11-02
5235,191,528,12,119.99,2024-01-04
5236,168,545,4,109.99,2025-11-18
5237,149,541,2,124.99,2024-09-21
5238,195,518,9,109.99,2024-07-19
5239,154,534,2,159.99,2024-11-17
5240,189,509,10,34.99,2024-01-19
5241,158,543,11,79.99,2024-03-14
5242,108,504,10,39.99,2024-10-16
5243,170,532,5,74.99,2024-07-23
5244,193,545,6,109.99,2025-03-07
5245,147,504,9,39.99,2026-01-07
5246,109,516,1,94.99,2025-03-23
5247,161,524,2,139.99,2025-02-20
5248,168,545,2,109.99,2024-01-17
5249,119,514,11,64.99,2025-09-12
5250,199,519,11,149.99,2025-10-19
5251,133,511,2,54.99,2026-01-04
5252,101,510,10,44.99,2026-03-25
5253,127,531,9,99.99,2024-02-28
5254,114,514,4,64.99,2025-05-30
5255,155,529,5,24.99,2024-02-16
5256,187,534,11,159.99,2024-02-25
5257,128,546,11,39.99,2025-11-03
5258,174,525,7,249.99,2024-12-13
5259,150,539,2,189.99,2024-01-02
5260,103,531,7,99.99,2024-12-17
5261,156,515,8,84.99,2024-08-13
5262,149,503,1,19.99,2024-07-03
5263,162,513,2,129.99,2025-11-06
5264,117,504,3,39.99,2025-01-24
5265,122,531,3,99.99,2025-08-20
5266,106,531,2,99.99,2026-01-04
5267,195,523,9,44.99,2025-10-11
5268,168,541,12,124.99,2024-10-10
5269,140,521,3,79.99,2025-09-14
5270,114,508,11,199.99,2026-03-29
5271,192,525,12,249.99,2026-03-06
5272,146,513,5,129.99,2025-04-28
5273,118,502,9,49.99,2025-01-29
5274,175,532,1,74.99,2025-11-29
5275,110,527,9,54.99,2025-06-23
5276,164,512,3,74.99,2026-03-14
5277,135,507,10,89.99,2025-07-05
5278,132,505,6,15.99,2025-11-07
5279,125,543,2,79.99,2024-05-25
5280,161,519,2,149.99,2024-10-15
5281,126,502,1,49.99,2025-12-11
5282,106,524,11,139.99,2025-08-24
5283,178,503,8,19.99,2025-03-21
5284,187,540,1,54.99,2025-10-20
5285,126,523,4,44.99,2025-07-14
5286,118,545,11,109.99,2024-12-21
5287,179,509,2,34.99,2025-10-21
5288,199,512,6,74.99,2024-06-01
5289,136,513,8,129.99,2025-01-21
5290,195,532,11,74.99,2024-04-19
5291,165,544,10,149.99,2026-03-04
5292,136,510,8,44.99,2025-01-13
5293,183,516,5,94.99,2024-08-27
5294,108,529,1,24.99,2025-02-21
5295,113,517,4,29.99,2025-07-10
5296,144,549,12,179.99,2025-03-11
5297,168,532,10,74.99,2024-07-08
5298,134,533,4,44.99,2025-07-21
5299,168,523,2,44.99,2025-08-20
5300,113,541,4,124.99,2024-02-25
5301,130,501,1,29.99,2026-02-17
